Date,Blood Type,Donations
2011-03-01,ab,73
2011-03-02,ab,55
2011-03-03,ab,67
2011-03-04,ab,43
2011-03-05,ab,172
2011-03-06,ab,102
2011-03-07,ab,96
2011-03-08,ab,96
2011-03-09,ab,109
2011-03-10,ab,109
2011-03-11,ab,72
2011-03-12,ab,127
2011-03-13,ab,79
2011-03-14,ab,38
2011-03-15,ab,103
2011-03-16,ab,97
2011-03-17,ab,82
2011-03-18,ab,58
2011-03-19,ab,57
2011-03-20,ab,125
2011-03-21,ab,41
2011-03-22,ab,82
2011-03-23,ab,101
2011-03-24,ab,75
2011-03-25,ab,64
2011-03-26,ab,80
2011-03-27,ab,136
2011-03-28,ab,33
2011-03-29,ab,65
2011-03-30,ab,95
2011-03-31,ab,86
2011-04-01,ab,53
2011-04-02,ab,47
2011-04-03,ab,98
2011-04-04,ab,44
2011-04-05,ab,74
2011-04-06,ab,60
2011-04-07,ab,97
2011-04-08,ab,51
2011-04-09,ab,92
2011-04-10,ab,125
2011-04-11,ab,56
2011-04-12,ab,80
2011-04-13,ab,94
2011-04-14,ab,80
2011-04-15,ab,53
2011-04-16,ab,95
2011-04-17,ab,84
2011-04-18,ab,65
2011-04-19,ab,66
2011-04-20,ab,77
2011-04-21,ab,58
2011-04-22,ab,50
2011-04-23,ab,78
2011-04-24,ab,122
2011-04-25,ab,48
2011-04-26,ab,61
2011-04-27,ab,60
2011-04-28,ab,57
2011-04-29,ab,32
2011-04-30,ab,38
2011-05-01,ab,175
2011-05-02,ab,33
2011-05-03,ab,46
2011-05-04,ab,50
2011-05-05,ab,69
2011-05-06,ab,43
2011-05-07,ab,74
2011-05-08,ab,90
2011-05-09,ab,53
2011-05-10,ab,65
2011-05-11,ab,80
2011-05-12,ab,69
2011-05-13,ab,26
2011-05-14,ab,38
2011-05-15,ab,80
2011-05-16,ab,41
2011-05-17,ab,136
2011-05-18,ab,71
2011-05-19,ab,92
2011-05-20,ab,45
2011-05-21,ab,77
2011-05-22,ab,110
2011-05-23,ab,46
2011-05-24,ab,62
2011-05-25,ab,92
2011-05-26,ab,52
2011-05-27,ab,63
2011-05-28,ab,58
2011-05-29,ab,62
2011-05-30,ab,30
2011-05-31,ab,71
2011-06-01,ab,55
2011-06-02,ab,108
2011-06-03,ab,62
2011-06-04,ab,64
2011-06-05,ab,56
2011-06-06,ab,30
2011-06-07,ab,55
2011-06-08,ab,64
2011-06-09,ab,54
2011-06-10,ab,59
2011-06-11,ab,97
2011-06-12,ab,194
2011-06-13,ab,31
2011-06-14,ab,120
2011-06-15,ab,85
2011-06-16,ab,84
2011-06-17,ab,49
2011-06-18,ab,74
2011-06-19,ab,87
2011-06-20,ab,57
2011-06-21,ab,80
2011-06-22,ab,170
2011-06-23,ab,89
2011-06-24,ab,79
2011-06-25,ab,90
2011-06-26,ab,161
2011-06-27,ab,40
2011-06-28,ab,86
2011-06-29,ab,68
2011-06-30,ab,94
2011-07-01,ab,57
2011-07-02,ab,63
2011-07-03,ab,84
2011-07-04,ab,55
2011-07-05,ab,90
2011-07-06,ab,111
2011-07-07,ab,108
2011-07-08,ab,44
2011-07-09,ab,134
2011-07-10,ab,107
2011-07-11,ab,79
2011-07-12,ab,78
2011-07-13,ab,80
2011-07-14,ab,84
2011-07-15,ab,41
2011-07-16,ab,57
2011-07-17,ab,138
2011-07-18,ab,48
2011-07-19,ab,109
2011-07-20,ab,124
2011-07-21,ab,91
2011-07-22,ab,81
2011-07-23,ab,98
2011-07-24,ab,109
2011-07-25,ab,79
2011-07-26,ab,110
2011-07-27,ab,132
2011-07-28,ab,147
2011-07-29,ab,69
2011-07-30,ab,113
2011-07-31,ab,155
2011-08-01,ab,24
2011-08-02,ab,37
2011-08-03,ab,84
2011-08-04,ab,46
2011-08-05,ab,34
2011-08-06,ab,20
2011-08-07,ab,166
2011-08-08,ab,14
2011-08-09,ab,41
2011-08-10,ab,21
2011-08-11,ab,52
2011-08-12,ab,36
2011-08-13,ab,61
2011-08-14,ab,99
2011-08-15,ab,21
2011-08-16,ab,45
2011-08-17,ab,60
2011-08-18,ab,53
2011-08-19,ab,42
2011-08-20,ab,67
2011-08-21,ab,123
2011-08-22,ab,41
2011-08-23,ab,32
2011-08-24,ab,48
2011-08-25,ab,54
2011-08-26,ab,68
2011-08-27,ab,37
2011-08-28,ab,105
2011-08-29,ab,9
2011-08-30,ab,0
2011-08-31,ab,3
2011-09-01,ab,11
2011-09-02,ab,36
2011-09-03,ab,52
2011-09-04,ab,114
2011-09-05,ab,37
2011-09-06,ab,43
2011-09-07,ab,83
2011-09-08,ab,95
2011-09-09,ab,60
2011-09-10,ab,94
2011-09-11,ab,89
2011-09-12,ab,24
2011-09-13,ab,116
2011-09-14,ab,102
2011-09-15,ab,77
2011-09-16,ab,46
2011-09-17,ab,44
2011-09-18,ab,82
2011-09-19,ab,57
2011-09-20,ab,96
2011-09-21,ab,106
2011-09-22,ab,58
2011-09-23,ab,48
2011-09-24,ab,116
2011-09-25,ab,163
2011-09-26,ab,66
2011-09-27,ab,65
2011-09-28,ab,74
2011-09-29,ab,145
2011-09-30,ab,62
2011-10-01,ab,69
2011-10-02,ab,78
2011-10-03,ab,72
2011-10-04,ab,81
2011-10-05,ab,88
2011-10-06,ab,89
2011-10-07,ab,86
2011-10-08,ab,60
2011-10-09,ab,141
2011-10-10,ab,61
2011-10-11,ab,104
2011-10-12,ab,99
2011-10-13,ab,121
2011-10-14,ab,79
2011-10-15,ab,60
2011-10-16,ab,80
2011-10-17,ab,63
2011-10-18,ab,117
2011-10-19,ab,148
2011-10-20,ab,109
2011-10-21,ab,81
2011-10-22,ab,75
2011-10-23,ab,105
2011-10-24,ab,69
2011-10-25,ab,63
2011-10-26,ab,68
2011-10-27,ab,81
2011-10-28,ab,44
2011-10-29,ab,74
2011-10-30,ab,87
2011-10-31,ab,29
2011-11-01,ab,47
2011-11-02,ab,49
2011-11-03,ab,68
2011-11-04,ab,50
2011-11-05,ab,29
2011-11-06,ab,17
2011-11-07,ab,20
2011-11-08,ab,36
2011-11-09,ab,64
2011-11-10,ab,120
2011-11-11,ab,73
2011-11-12,ab,140
2011-11-13,ab,82
2011-11-14,ab,43
2011-11-15,ab,85
2011-11-16,ab,95
2011-11-17,ab,94
2011-11-18,ab,78
2011-11-19,ab,82
2011-11-20,ab,109
2011-11-21,ab,74
2011-11-22,ab,65
2011-11-23,ab,101
2011-11-24,ab,66
2011-11-25,ab,62
2011-11-26,ab,53
2011-11-27,ab,127
2011-11-28,ab,32
2011-11-29,ab,76
2011-11-30,ab,67
2011-12-01,ab,76
2011-12-02,ab,85
2011-12-03,ab,51
2011-12-04,ab,154
2011-12-05,ab,54
2011-12-06,ab,66
2011-12-07,ab,67
2011-12-08,ab,93
2011-12-09,ab,49
2011-12-10,ab,80
2011-12-11,ab,81
2011-12-12,ab,37
2011-12-13,ab,63
2011-12-14,ab,75
2011-12-15,ab,111
2011-12-16,ab,59
2011-12-17,ab,56
2011-12-18,ab,103
2011-12-19,ab,47
2011-12-20,ab,97
2011-12-21,ab,66
2011-12-22,ab,63
2011-12-23,ab,29
2011-12-24,ab,48
2011-12-25,ab,47
2011-12-26,ab,42
2011-12-27,ab,38
2011-12-28,ab,67
2011-12-29,ab,58
2011-12-30,ab,60
2011-12-31,ab,67
2012-01-01,ab,86
2012-01-02,ab,49
2012-01-03,ab,44
2012-01-04,ab,75
2012-01-05,ab,76
2012-01-06,ab,56
2012-01-07,ab,56
2012-01-08,ab,94
2012-01-09,ab,40
2012-01-10,ab,75
2012-01-11,ab,136
2012-01-12,ab,144
2012-01-13,ab,58
2012-01-14,ab,102
2012-01-15,ab,88
2012-01-16,ab,59
2012-01-17,ab,89
2012-01-18,ab,124
2012-01-19,ab,155
2012-01-20,ab,42
2012-01-21,ab,43
2012-01-22,ab,52
2012-01-23,ab,32
2012-01-24,ab,19
2012-01-25,ab,50
2012-01-26,ab,61
2012-01-27,ab,126
2012-01-28,ab,210
2012-01-29,ab,68
2012-01-30,ab,49
2012-01-31,ab,73
2012-02-01,ab,62
2012-02-02,ab,77
2012-02-03,ab,56
2012-02-04,ab,57
2012-02-05,ab,68
2012-02-06,ab,52
2012-02-07,ab,142
2012-02-08,ab,82
2012-02-09,ab,78
2012-02-10,ab,47
2012-02-11,ab,82
2012-02-12,ab,65
2012-02-13,ab,68
2012-02-14,ab,70
2012-02-15,ab,83
2012-02-16,ab,111
2012-02-17,ab,56
2012-02-18,ab,94
2012-02-19,ab,128
2012-02-20,ab,52
2012-02-21,ab,79
2012-02-22,ab,107
2012-02-23,ab,122
2012-02-24,ab,59
2012-02-25,ab,145
2012-02-26,ab,96
2012-02-27,ab,55
2012-02-28,ab,107
2012-02-29,ab,114
2012-03-01,ab,79
2012-03-02,ab,64
2012-03-03,ab,82
2012-03-04,ab,106
2012-03-05,ab,49
2012-03-06,ab,90
2012-03-07,ab,95
2012-03-08,ab,75
2012-03-09,ab,40
2012-03-10,ab,56
2012-03-11,ab,100
2012-03-12,ab,40
2012-03-13,ab,124
2012-03-14,ab,73
2012-03-15,ab,69
2012-03-16,ab,35
2012-03-17,ab,70
2012-03-18,ab,154
2012-03-19,ab,64
2012-03-20,ab,72
2012-03-21,ab,79
2012-03-22,ab,79
2012-03-23,ab,57
2012-03-24,ab,58
2012-03-25,ab,118
2012-03-26,ab,49
2012-03-27,ab,75
2012-03-28,ab,100
2012-03-29,ab,83
2012-03-30,ab,55
2012-03-31,ab,65
2012-04-01,ab,95
2012-04-02,ab,67
2012-04-03,ab,55
2012-04-04,ab,69
2012-04-05,ab,95
2012-04-06,ab,42
2012-04-07,ab,65
2012-04-08,ab,125
2012-04-09,ab,69
2012-04-10,ab,77
2012-04-11,ab,24
2012-04-12,ab,80
2012-04-13,ab,70
2012-04-14,ab,92
2012-04-15,ab,131
2012-04-16,ab,52
2012-04-17,ab,94
2012-04-18,ab,76
2012-04-19,ab,69
2012-04-20,ab,55
2012-04-21,ab,77
2012-04-22,ab,148
2012-04-23,ab,54
2012-04-24,ab,59
2012-04-25,ab,79
2012-04-26,ab,64
2012-04-27,ab,47
2012-04-28,ab,48
2012-04-29,ab,83
2012-04-30,ab,56
2012-05-01,ab,164
2012-05-02,ab,75
2012-05-03,ab,76
2012-05-04,ab,49
2012-05-05,ab,124
2012-05-06,ab,82
2012-05-07,ab,41
2012-05-08,ab,56
2012-05-09,ab,62
2012-05-10,ab,84
2012-05-11,ab,51
2012-05-12,ab,80
2012-05-13,ab,122
2012-05-14,ab,76
2012-05-15,ab,99
2012-05-16,ab,69
2012-05-17,ab,87
2012-05-18,ab,48
2012-05-19,ab,52
2012-05-20,ab,97
2012-05-21,ab,42
2012-05-22,ab,75
2012-05-23,ab,80
2012-05-24,ab,78
2012-05-25,ab,79
2012-05-26,ab,59
2012-05-27,ab,117
2012-05-28,ab,38
2012-05-29,ab,55
2012-05-30,ab,51
2012-05-31,ab,48
2012-06-01,ab,34
2012-06-02,ab,40
2012-06-03,ab,86
2012-06-04,ab,26
2012-06-05,ab,68
2012-06-06,ab,87
2012-06-07,ab,64
2012-06-08,ab,50
2012-06-09,ab,99
2012-06-10,ab,113
2012-06-11,ab,56
2012-06-12,ab,77
2012-06-13,ab,123
2012-06-14,ab,154
2012-06-15,ab,66
2012-06-16,ab,124
2012-06-17,ab,110
2012-06-18,ab,62
2012-06-19,ab,72
2012-06-20,ab,92
2012-06-21,ab,122
2012-06-22,ab,82
2012-06-23,ab,127
2012-06-24,ab,110
2012-06-25,ab,72
2012-06-26,ab,86
2012-06-27,ab,84
2012-06-28,ab,81
2012-06-29,ab,59
2012-06-30,ab,70
2012-07-01,ab,94
2012-07-02,ab,63
2012-07-03,ab,98
2012-07-04,ab,75
2012-07-05,ab,77
2012-07-06,ab,76
2012-07-07,ab,135
2012-07-08,ab,132
2012-07-09,ab,67
2012-07-10,ab,115
2012-07-11,ab,104
2012-07-12,ab,129
2012-07-13,ab,104
2012-07-14,ab,123
2012-07-15,ab,224
2012-07-16,ab,106
2012-07-17,ab,111
2012-07-18,ab,152
2012-07-19,ab,110
2012-07-20,ab,55
2012-07-21,ab,9
2012-07-22,ab,103
2012-07-23,ab,11
2012-07-24,ab,21
2012-07-25,ab,41
2012-07-26,ab,50
2012-07-27,ab,46
2012-07-28,ab,32
2012-07-29,ab,134
2012-07-30,ab,12
2012-07-31,ab,40
2012-08-01,ab,39
2012-08-02,ab,25
2012-08-03,ab,29
2012-08-04,ab,50
2012-08-05,ab,133
2012-08-06,ab,13
2012-08-07,ab,46
2012-08-08,ab,59
2012-08-09,ab,56
2012-08-10,ab,40
2012-08-11,ab,87
2012-08-12,ab,125
2012-08-13,ab,44
2012-08-14,ab,46
2012-08-15,ab,35
2012-08-16,ab,35
2012-08-17,ab,29
2012-08-18,ab,7
2012-08-19,ab,1
2012-08-20,ab,0
2012-08-21,ab,25
2012-08-22,ab,33
2012-08-23,ab,44
2012-08-24,ab,55
2012-08-25,ab,63
2012-08-26,ab,132
2012-08-27,ab,48
2012-08-28,ab,82
2012-08-29,ab,77
2012-08-30,ab,64
2012-08-31,ab,85
2012-09-01,ab,63
2012-09-02,ab,117
2012-09-03,ab,44
2012-09-04,ab,48
2012-09-05,ab,90
2012-09-06,ab,119
2012-09-07,ab,65
2012-09-08,ab,161
2012-09-09,ab,119
2012-09-10,ab,48
2012-09-11,ab,393
2012-09-12,ab,66
2012-09-13,ab,93
2012-09-14,ab,66
2012-09-15,ab,59
2012-09-16,ab,90
2012-09-17,ab,24
2012-09-18,ab,76
2012-09-19,ab,73
2012-09-20,ab,86
2012-09-21,ab,40
2012-09-22,ab,69
2012-09-23,ab,121
2012-09-24,ab,35
2012-09-25,ab,66
2012-09-26,ab,91
2012-09-27,ab,98
2012-09-28,ab,79
2012-09-29,ab,78
2012-09-30,ab,82
2012-10-01,ab,33
2012-10-02,ab,75
2012-10-03,ab,72
2012-10-04,ab,90
2012-10-05,ab,28
2012-10-06,ab,76
2012-10-07,ab,143
2012-10-08,ab,61
2012-10-09,ab,81
2012-10-10,ab,89
2012-10-11,ab,86
2012-10-12,ab,60
2012-10-13,ab,52
2012-10-14,ab,99
2012-10-15,ab,55
2012-10-16,ab,88
2012-10-17,ab,68
2012-10-18,ab,91
2012-10-19,ab,53
2012-10-20,ab,68
2012-10-21,ab,100
2012-10-22,ab,64
2012-10-23,ab,82
2012-10-24,ab,98
2012-10-25,ab,35
2012-10-26,ab,7
2012-10-27,ab,33
2012-10-28,ab,102
2012-10-29,ab,37
2012-10-30,ab,50
2012-10-31,ab,84
2012-11-01,ab,40
2012-11-02,ab,76
2012-11-03,ab,55
2012-11-04,ab,176
2012-11-05,ab,67
2012-11-06,ab,85
2012-11-07,ab,87
2012-11-08,ab,74
2012-11-09,ab,50
2012-11-10,ab,78
2012-11-11,ab,68
2012-11-12,ab,47
2012-11-13,ab,54
2012-11-14,ab,47
2012-11-15,ab,41
2012-11-16,ab,53
2012-11-17,ab,41
2012-11-18,ab,148
2012-11-19,ab,49
2012-11-20,ab,68
2012-11-21,ab,95
2012-11-22,ab,69
2012-11-23,ab,61
2012-11-24,ab,95
2012-11-25,ab,107
2012-11-26,ab,44
2012-11-27,ab,79
2012-11-28,ab,49
2012-11-29,ab,105
2012-11-30,ab,65
2012-12-01,ab,60
2012-12-02,ab,136
2012-12-03,ab,40
2012-12-04,ab,71
2012-12-05,ab,99
2012-12-06,ab,88
2012-12-07,ab,62
2012-12-08,ab,60
2012-12-09,ab,124
2012-12-10,ab,58
2012-12-11,ab,75
2012-12-12,ab,101
2012-12-13,ab,65
2012-12-14,ab,43
2012-12-15,ab,50
2012-12-16,ab,146
2012-12-17,ab,51
2012-12-18,ab,81
2012-12-19,ab,89
2012-12-20,ab,87
2012-12-21,ab,60
2012-12-22,ab,43
2012-12-23,ab,77
2012-12-24,ab,38
2012-12-25,ab,47
2012-12-26,ab,29
2012-12-27,ab,60
2012-12-28,ab,53
2012-12-29,ab,72
2012-12-30,ab,96
2012-12-31,ab,33
2013-01-01,ab,64
2013-01-02,ab,37
2013-01-03,ab,71
2013-01-04,ab,28
2013-01-05,ab,40
2013-01-06,ab,96
2013-01-07,ab,43
2013-01-08,ab,76
2013-01-09,ab,81
2013-01-10,ab,76
2013-01-11,ab,56
2013-01-12,ab,114
2013-01-13,ab,87
2013-01-14,ab,65
2013-01-15,ab,102
2013-01-16,ab,136
2013-01-17,ab,104
2013-01-18,ab,71
2013-01-19,ab,88
2013-01-20,ab,91
2013-01-21,ab,79
2013-01-22,ab,126
2013-01-23,ab,99
2013-01-24,ab,37
2013-01-25,ab,49
2013-01-26,ab,89
2013-01-27,ab,182
2013-01-28,ab,54
2013-01-29,ab,70
2013-01-30,ab,115
2013-01-31,ab,84
2013-02-01,ab,33
2013-02-02,ab,74
2013-02-03,ab,74
2013-02-04,ab,47
2013-02-05,ab,75
2013-02-06,ab,71
2013-02-07,ab,121
2013-02-08,ab,63
2013-02-09,ab,57
2013-02-10,ab,35
2013-02-11,ab,46
2013-02-12,ab,35
2013-02-13,ab,51
2013-02-14,ab,80
2013-02-15,ab,52
2013-02-16,ab,74
2013-02-17,ab,78
2013-02-18,ab,56
2013-02-19,ab,77
2013-02-20,ab,80
2013-02-21,ab,80
2013-02-22,ab,48
2013-02-23,ab,106
2013-02-24,ab,82
2013-02-25,ab,43
2013-02-26,ab,95
2013-02-27,ab,92
2013-02-28,ab,77
2013-03-01,ab,35
2013-03-02,ab,153
2013-03-03,ab,121
2013-03-04,ab,27
2013-03-05,ab,114
2013-03-06,ab,122
2013-03-07,ab,127
2013-03-08,ab,62
2013-03-09,ab,87
2013-03-10,ab,146
2013-03-11,ab,47
2013-03-12,ab,103
2013-03-13,ab,110
2013-03-14,ab,97
2013-03-15,ab,78
2013-03-16,ab,89
2013-03-17,ab,147
2013-03-18,ab,74
2013-03-19,ab,117
2013-03-20,ab,81
2013-03-21,ab,80
2013-03-22,ab,51
2013-03-23,ab,55
2013-03-24,ab,115
2013-03-25,ab,74
2013-03-26,ab,72
2013-03-27,ab,69
2013-03-28,ab,79
2013-03-29,ab,78
2013-03-30,ab,50
2013-03-31,ab,64
2013-04-01,ab,38
2013-04-02,ab,76
2013-04-03,ab,50
2013-04-04,ab,80
2013-04-05,ab,56
2013-04-06,ab,107
2013-04-07,ab,147
2013-04-08,ab,62
2013-04-09,ab,58
2013-04-10,ab,73
2013-04-11,ab,66
2013-04-12,ab,51
2013-04-13,ab,81
2013-04-14,ab,117
2013-04-15,ab,47
2013-04-16,ab,84
2013-04-17,ab,54
2013-04-18,ab,74
2013-04-19,ab,66
2013-04-20,ab,65
2013-04-21,ab,106
2013-04-22,ab,45
2013-04-23,ab,64
2013-04-24,ab,57
2013-04-25,ab,99
2013-04-26,ab,45
2013-04-27,ab,59
2013-04-28,ab,116
2013-04-29,ab,58
2013-04-30,ab,80
2013-05-01,ab,197
2013-05-02,ab,25
2013-05-03,ab,30
2013-05-04,ab,37
2013-05-05,ab,0
2013-05-06,ab,15
2013-05-07,ab,37
2013-05-08,ab,92
2013-05-09,ab,105
2013-05-10,ab,28
2013-05-11,ab,87
2013-05-12,ab,114
2013-05-13,ab,69
2013-05-14,ab,108
2013-05-15,ab,121
2013-05-16,ab,96
2013-05-17,ab,53
2013-05-18,ab,91
2013-05-19,ab,122
2013-05-20,ab,46
2013-05-21,ab,108
2013-05-22,ab,79
2013-05-23,ab,54
2013-05-24,ab,152
2013-05-25,ab,112
2013-05-26,ab,120
2013-05-27,ab,63
2013-05-28,ab,62
2013-05-29,ab,78
2013-05-30,ab,108
2013-05-31,ab,75
2013-06-01,ab,71
2013-06-02,ab,80
2013-06-03,ab,33
2013-06-04,ab,75
2013-06-05,ab,82
2013-06-06,ab,57
2013-06-07,ab,39
2013-06-08,ab,48
2013-06-09,ab,121
2013-06-10,ab,54
2013-06-11,ab,82
2013-06-12,ab,82
2013-06-13,ab,92
2013-06-14,ab,84
2013-06-15,ab,91
2013-06-16,ab,132
2013-06-17,ab,113
2013-06-18,ab,124
2013-06-19,ab,94
2013-06-20,ab,112
2013-06-21,ab,76
2013-06-22,ab,98
2013-06-23,ab,135
2013-06-24,ab,51
2013-06-25,ab,96
2013-06-26,ab,67
2013-06-27,ab,62
2013-06-28,ab,80
2013-06-29,ab,74
2013-06-30,ab,106
2013-07-01,ab,95
2013-07-02,ab,94
2013-07-03,ab,104
2013-07-04,ab,96
2013-07-05,ab,73
2013-07-06,ab,158
2013-07-07,ab,221
2013-07-08,ab,108
2013-07-09,ab,78
2013-07-10,ab,17
2013-07-11,ab,13
2013-07-12,ab,38
2013-07-13,ab,24
2013-07-14,ab,160
2013-07-15,ab,36
2013-07-16,ab,72
2013-07-17,ab,70
2013-07-18,ab,83
2013-07-19,ab,58
2013-07-20,ab,61
2013-07-21,ab,141
2013-07-22,ab,32
2013-07-23,ab,62
2013-07-24,ab,99
2013-07-25,ab,45
2013-07-26,ab,36
2013-07-27,ab,76
2013-07-28,ab,152
2013-07-29,ab,16
2013-07-30,ab,50
2013-07-31,ab,78
2013-08-01,ab,56
2013-08-02,ab,27
2013-08-03,ab,37
2013-08-04,ab,125
2013-08-05,ab,31
2013-08-06,ab,26
2013-08-07,ab,12
2013-08-08,ab,1
2013-08-09,ab,1
2013-08-10,ab,30
2013-08-11,ab,59
2013-08-12,ab,38
2013-08-13,ab,49
2013-08-14,ab,66
2013-08-15,ab,59
2013-08-16,ab,62
2013-08-17,ab,58
2013-08-18,ab,145
2013-08-19,ab,33
2013-08-20,ab,96
2013-08-21,ab,121
2013-08-22,ab,72
2013-08-23,ab,71
2013-08-24,ab,84
2013-08-25,ab,98
2013-08-26,ab,75
2013-08-27,ab,99
2013-08-28,ab,114
2013-08-29,ab,103
2013-08-30,ab,56
2013-08-31,ab,99
2013-09-01,ab,98
2013-09-02,ab,47
2013-09-03,ab,64
2013-09-04,ab,97
2013-09-05,ab,80
2013-09-06,ab,31
2013-09-07,ab,135
2013-09-08,ab,111
2013-09-09,ab,58
2013-09-10,ab,79
2013-09-11,ab,115
2013-09-12,ab,98
2013-09-13,ab,68
2013-09-14,ab,66
2013-09-15,ab,107
2013-09-16,ab,86
2013-09-17,ab,62
2013-09-18,ab,108
2013-09-19,ab,98
2013-09-20,ab,53
2013-09-21,ab,74
2013-09-22,ab,130
2013-09-23,ab,69
2013-09-24,ab,129
2013-09-25,ab,108
2013-09-26,ab,59
2013-09-27,ab,71
2013-09-28,ab,75
2013-09-29,ab,141
2013-09-30,ab,44
2013-10-01,ab,75
2013-10-02,ab,77
2013-10-03,ab,67
2013-10-04,ab,55
2013-10-05,ab,96
2013-10-06,ab,126
2013-10-07,ab,56
2013-10-08,ab,79
2013-10-09,ab,124
2013-10-10,ab,103
2013-10-11,ab,66
2013-10-12,ab,94
2013-10-13,ab,114
2013-10-14,ab,33
2013-10-15,ab,7
2013-10-16,ab,21
2013-10-17,ab,87
2013-10-18,ab,20
2013-10-19,ab,81
2013-10-20,ab,122
2013-10-21,ab,77
2013-10-22,ab,100
2013-10-23,ab,119
2013-10-24,ab,96
2013-10-25,ab,85
2013-10-26,ab,86
2013-10-27,ab,100
2013-10-28,ab,73
2013-10-29,ab,71
2013-10-30,ab,100
2013-10-31,ab,72
2013-11-01,ab,35
2013-11-02,ab,66
2013-11-03,ab,96
2013-11-04,ab,29
2013-11-05,ab,35
2013-11-06,ab,66
2013-11-07,ab,86
2013-11-08,ab,49
2013-11-09,ab,55
2013-11-10,ab,108
2013-11-11,ab,53
2013-11-12,ab,65
2013-11-13,ab,84
2013-11-14,ab,104
2013-11-15,ab,59
2013-11-16,ab,65
2013-11-17,ab,70
2013-11-18,ab,38
2013-11-19,ab,74
2013-11-20,ab,99
2013-11-21,ab,87
2013-11-22,ab,50
2013-11-23,ab,74
2013-11-24,ab,118
2013-11-25,ab,53
2013-11-26,ab,72
2013-11-27,ab,84
2013-11-28,ab,87
2013-11-29,ab,72
2013-11-30,ab,84
2013-12-01,ab,161
2013-12-02,ab,31
2013-12-03,ab,52
2013-12-04,ab,101
2013-12-05,ab,78
2013-12-06,ab,49
2013-12-07,ab,79
2013-12-08,ab,108
2013-12-09,ab,45
2013-12-10,ab,76
2013-12-11,ab,107
2013-12-12,ab,103
2013-12-13,ab,53
2013-12-14,ab,46
2013-12-15,ab,141
2013-12-16,ab,45
2013-12-17,ab,103
2013-12-18,ab,88
2013-12-19,ab,89
2013-12-20,ab,63
2013-12-21,ab,67
2013-12-22,ab,121
2013-12-23,ab,56
2013-12-24,ab,69
2013-12-25,ab,64
2013-12-26,ab,39
2013-12-27,ab,74
2013-12-28,ab,75
2013-12-29,ab,105
2013-12-30,ab,56
2013-12-31,ab,53
2014-01-01,ab,88
2014-01-02,ab,40
2014-01-03,ab,42
2014-01-04,ab,71
2014-01-05,ab,79
2014-01-06,ab,50
2014-01-07,ab,87
2014-01-08,ab,105
2014-01-09,ab,82
2014-01-10,ab,53
2014-01-11,ab,97
2014-01-12,ab,132
2014-01-13,ab,49
2014-01-14,ab,56
2014-01-15,ab,92
2014-01-16,ab,94
2014-01-17,ab,175
2014-01-18,ab,91
2014-01-19,ab,114
2014-01-20,ab,94
2014-01-21,ab,97
2014-01-22,ab,153
2014-01-23,ab,117
2014-01-24,ab,52
2014-01-25,ab,97
2014-01-26,ab,83
2014-01-27,ab,72
2014-01-28,ab,91
2014-01-29,ab,119
2014-01-30,ab,89
2014-01-31,ab,25
2014-02-01,ab,42
2014-02-02,ab,36
2014-02-03,ab,49
2014-02-04,ab,65
2014-02-05,ab,75
2014-02-06,ab,105
2014-02-07,ab,36
2014-02-08,ab,37
2014-02-09,ab,105
2014-02-10,ab,55
2014-02-11,ab,85
2014-02-12,ab,82
2014-02-13,ab,113
2014-02-14,ab,71
2014-02-15,ab,95
2014-02-16,ab,99
2014-02-17,ab,57
2014-02-18,ab,96
2014-02-19,ab,83
2014-02-20,ab,96
2014-02-21,ab,61
2014-02-22,ab,91
2014-02-23,ab,153
2014-02-24,ab,83
2014-02-25,ab,107
2014-02-26,ab,140
2014-02-27,ab,120
2014-02-28,ab,59
2014-03-01,ab,41
2014-03-02,ab,208
2014-03-03,ab,43
2014-03-04,ab,68
2014-03-05,ab,104
2014-03-06,ab,66
2014-03-07,ab,92
2014-03-08,ab,175
2014-03-09,ab,129
2014-03-10,ab,57
2014-03-11,ab,68
2014-03-12,ab,111
2014-03-13,ab,90
2014-03-14,ab,54
2014-03-15,ab,103
2014-03-16,ab,123
2014-03-17,ab,64
2014-03-18,ab,72
2014-03-19,ab,90
2014-03-20,ab,75
2014-03-21,ab,59
2014-03-22,ab,69
2014-03-23,ab,107
2014-03-24,ab,35
2014-03-25,ab,65
2014-03-26,ab,71
2014-03-27,ab,106
2014-03-28,ab,52
2014-03-29,ab,85
2014-03-30,ab,92
2014-03-31,ab,41
2014-04-01,ab,96
2014-04-02,ab,69
2014-04-03,ab,94
2014-04-04,ab,35
2014-04-05,ab,68
2014-04-06,ab,97
2014-04-07,ab,80
2014-04-08,ab,70
2014-04-09,ab,81
2014-04-10,ab,84
2014-04-11,ab,78
2014-04-12,ab,108
2014-04-13,ab,142
2014-04-14,ab,69
2014-04-15,ab,82
2014-04-16,ab,86
2014-04-17,ab,102
2014-04-18,ab,53
2014-04-19,ab,105
2014-04-20,ab,157
2014-04-21,ab,45
2014-04-22,ab,132
2014-04-23,ab,88
2014-04-24,ab,103
2014-04-25,ab,76
2014-04-26,ab,95
2014-04-27,ab,132
2014-04-28,ab,71
2014-04-29,ab,116
2014-04-30,ab,50
2014-05-01,ab,226
2014-05-02,ab,26
2014-05-03,ab,83
2014-05-04,ab,96
2014-05-05,ab,37
2014-05-06,ab,94
2014-05-07,ab,84
2014-05-08,ab,82
